type,indicator,classification,detected_date
domain,hgtdc.top,malicious,2025-10-16
domain,eqhbng.icu,malicious,2025-09-04
domain,675897.top,malicious,2025-10-26
domain,pexpress.top,malicious,2023-12-10
domain,domainle.click,malicious,2025-10-13
domain,g4sx7.icu,malicious,2025-07-20
domain,oanutj.sbs,malicious,2025-11-19
domain,dnrhv1l.buzz,malicious,2025-07-22
domain,q7rz5.icu,malicious,2025-08-18
domain,ootxrks.buzz,malicious,2025-07-22
domain,pkoge.top,malicious,2025-12-25
domain,oiuityg.help,malicious,2025-12-01
domain,accueao.sbs,malicious,2025-10-02
domain,acdsdmm.sbs,malicious,2025-09-10
domain,xqeaq.icu,malicious,2025-09-19
domain,ymdpcq.sbs,malicious,2025-10-20
domain,aoijkv.help,malicious,2025-12-07
domain,mlstywkwrub.buzz,malicious,2025-09-27
domain,aeonn.sbs,malicious,2025-09-11
domain,cbovah.pics,malicious,2025-12-27
domain,y1dna.top,malicious,2025-06-23
domain,earya.top,malicious,2025-11-12
domain,csesii.sbs,malicious,2025-10-06
domain,pcrbk.top,malicious,2025-11-02
domain,csesok.sbs,malicious,2025-10-06
domain,gnnva.shop,malicious,2025-08-04
domain,lovgpp.sbs,malicious,2025-09-26
domain,ctruhaa.sbs,malicious,2025-09-27
domain,iorbul.pics,malicious,2025-12-26
domain,xqeho.icu,malicious,2025-10-03
domain,gnemyx.help,malicious,2025-12-10
domain,xgfxcc.sbs,malicious,2025-09-15
domain,pjjjxc.help,malicious,2025-12-05
domain,ajyrjn.help,malicious,2025-12-16
domain,zlzbwjtv.top,malicious,2025-11-18
domain,ncdrybb.sbs,malicious,2025-10-02
domain,nirfrkk.icu,malicious,2025-09-07
domain,htolpu.shop,malicious,2025-12-10
domain,easmfnvc.top,malicious,2025-11-19
domain,zzdhb.top,malicious,2025-12-11
domain,tarcfcx.sbs,malicious,2025-10-24
domain,uveakk.top,malicious,2025-10-25
domain,tdshakfe.top,malicious,2025-09-10
domain,htfgfh.sbs,malicious,2025-07-31
domain,kdfnvj.com,malicious,2025-12-03
domain,qidcann.sbs,malicious,2025-09-28
domain,klpaacfm.top,malicious,2025-11-15
domain,xqtab.icu,malicious,2025-09-17
domain,uwetru.sbs,malicious,2025-09-04
domain,oacvtii.icu,malicious,2025-09-22
domain,qubxxs6e.top,malicious,2025-10-02
