type,indicator,classification,detected_date
domain,mea[.]dkgth[.]cc,malicious,2025-11-04
domain,meathailand[.]com,malicious,2025-03-25
domain,meathailand[.]net,malicious,2024-12-17
domain,misss[.]molbiie[.]com,malicious,2025-11-04
domain,mobile-sssonline[.]com,malicious,2025-11-04
domain,mocthw[.]top,malicious,2025-10-18
domain,mocwx[.]top,malicious,2025-03-29
domain,mpajak-web[.]com,malicious,2025-06-16
domain,msncgo[.]cc,malicious,2026-03-06
domain,mubyn[.]top,malicious,2025-07-19
domain,muvth[.]com,malicious,2025-04-07
domain,mxal[.]top,malicious,2025-08-24
domain,myallianznd[.]cc,malicious,2025-05-19
domain,mynewsssapp[.]com,malicious,2026-02-05
domain,mynewssslink[.]com,malicious,2026-03-04
domain,mynewsssportallink[.]com,malicious,2026-03-21
domain,mypertamina[.]fhsgo[.]cc,malicious,2025-11-04
domain,mypertamina[.]sbrgo[.]cc,malicious,2025-11-04
domain,myportalsssapp[.]com,malicious,2025-12-16
domain,mysan[.]caxgo[.]cc,malicious,2025-11-04
domain,mysan[.]kszgo[.]cc,malicious,2025-11-04
domain,mysaps[.]lsjgo[.]cc,malicious,2025-11-04
domain,mysaps[.]nmxgo[.]cc,malicious,2025-11-04
domain,mysss-customer-ph[.]info,malicious,2025-06-05
domain,mysss-mobile[.]com,malicious,2025-11-04
domain,mysss-portal[.]com,malicious,2026-02-19
domain,mysss[.]fkvgo[.]com,malicious,2025-11-04
domain,mysssapplink[.]com,malicious,2026-02-20
domain,mysssappv4[.]com,malicious,2025-09-03
domain,myssscustomer[.]com,malicious,2025-06-04
domain,myssscustomerph[.]com,malicious,2025-06-04
domain,mysssnewapp[.]com,malicious,2026-01-12
domain,mysssnewportal[.]com,malicious,2026-01-04
domain,mysssportalapps[.]com,malicious,2026-03-23
domain,mysssportallink[.]com,malicious,2026-03-21
domain,myssstechsupport[.]com,malicious,2025-08-18
domain,mzfgo[.]cc,malicious,2025-04-16
domain,mznjgo[.]com,malicious,2026-03-10
domain,nbsvgo[.]cc,malicious,2025-12-21
domain,nbvgo[.]com,malicious,2025-04-01
domain,ncbrgo[.]cc,malicious,2026-03-19
domain,ncgov[.]cc,malicious,2025-04-25
domain,ncxk5[.]xyz,malicious,2024-02-23
domain,newsss[.]cc,malicious,2025-10-05
domain,newsss[.]net,malicious,2025-11-04
domain,nf-face[.]top,malicious,2025-08-25
domain,nfal[.]top,malicious,2025-07-15
domain,nfals[.]top,malicious,2025-10-15
domain,nfaltw[.]top,malicious,2025-10-04
domain,nfei[.]xyz,malicious,2024-02-24
domain,nflxs[.]top,malicious,2025-10-21
domain,nfwnx[.]top,malicious,2025-08-27
domain,ngovbr[.]cc,malicious,2025-04-27
domain,ngovsss[.]com,malicious,2025-10-12
domain,nnxwx[.]top,malicious,2025-07-11
domain,npsorkr[.]com,malicious,2025-03-25
domain,nsjago[.]com,malicious,2026-04-06
domain,nvlys[.]top,malicious,2024-10-23
domain,nxbcak[.]xyz,malicious,2024-12-19
domain,nxresult[.]top,malicious,2025-04-22
domain,obugo[.]cc,malicious,2025-05-03
domain,oeixgo[.]cc,malicious,2025-10-28
domain,oeixgo[.]com,malicious,2026-01-26
domain,oejugo[.]cc,malicious,2026-01-26
domain,oiago[.]cc,malicious,2025-10-22
domain,online-imigrasi[.]com,malicious,2025-04-16
domain,online-ridigital[.]com,malicious,2026-01-26
domain,onlinecapil[.]com,malicious,2025-03-20
domain,onlinecoretaxpelayanan[.]com,malicious,2025-09-14
domain,onlinedisdukcapil[.]com,malicious,2025-06-07
domain,onlinektp[.]com,malicious,2025-03-17
domain,openbank-es[.]com,malicious,2025-05-05
domain,orbiixtrade[.]com,malicious,2024-07-28
domain,orgo[.]cc,malicious,2025-12-08
domain,orgph[.]cc,malicious,2026-01-24
domain,orinds[.]com,malicious,2025-12-07
domain,oskgid[.]cc,malicious,2025-03-09
domain,otentikasi[.]kdvgo[.]com,malicious,2025-11-04
domain,otentikasi[.]rwvgo[.]com,malicious,2025-11-04
domain,otentikasi[.]xebgo[.]com,malicious,2025-11-04
domain,otentikasi[.]xoego[.]com,malicious,2025-11-04
domain,oxygenid[.]online,malicious,2025-06-24
domain,oxzgo[.]com,malicious,2025-04-04
domain,ozbfgo[.]com,malicious,2026-02-25
domain,pacific[.]sikgo[.]cc,malicious,2025-06-08
domain,pajak[.]abrgo[.]cc,malicious,2025-11-04
domain,pajak[.]abtgo[.]cc,malicious,2025-11-04
domain,pajak[.]acugo[.]cc,malicious,2025-11-04
domain,pajak[.]aevgo[.]cc,malicious,2025-11-04
domain,pajak[.]atn[.]ac[.]id,malicious,2025-11-04
domain,pajak[.]csqgo[.]com,malicious,2025-11-04
domain,pajak[.]dgkgo[.]cc,malicious,2025-11-04
domain,pajak[.]djnid[.]cc,malicious,2025-11-04
domain,pajak[.]djp-pusat[.]my[.]id,malicious,2025-11-04
