type,indicator,classification,detected_date
domain,nearmes[.]my,vextrio,2025-03-13
domain,softarion[.]my,vextrio,2025-06-09
domain,xovireldan[.]my,vextrio,2025-06-22
domain,zolmerkita[.]my,vextrio,2025-07-01
domain,bylomarex[.]my,vextrio,2025-06-13
domain,carnelovix[.]my,vextrio,2025-06-29
domain,harniveluq[.]my,vextrio,2025-06-29
domain,itemverify[.]shop,vextrio,2024-11-23
domain,matchconnectnow[.]xyz,vextrio,2025-07-28
domain,nexorama[.]rest,vextrio,2025-05-09
domain,zoluretvani[.]shop,vextrio,2025-07-23
domain,castfolia[.]my,vextrio,2025-06-06
domain,fall-indateclub[.]com,vextrio,2025-06-16
domain,fentoriva[.]my,vextrio,2025-06-10
domain,navirexion[.]my,vextrio,2025-06-18
domain,partyanimalminimal[.]live,vextrio,2025-05-14
domain,quantiver[.]my,vextrio,2025-06-08
domain,reelcabin[.]my,vextrio,2025-06-04
domain,stylowmod[.]my,vextrio,2025-07-07
domain,vibestory[.]my,vextrio,2025-06-06
domain,vipcredo[.]rest,vextrio,2025-05-05
domain,alchemymatchescasuals[.]com,vextrio,2025-06-27
domain,bright-couples[.]com,vextrio,2025-06-30
domain,charmconnect[.]live,vextrio,2025-05-12
domain,draluvexino[.]digital,vextrio,2025-07-23
domain,fanorexis[.]my,vextrio,2025-06-10
domain,flomireya[.]my,vextrio,2025-06-09
domain,lovemoment[.]live,vextrio,2025-05-13
domain,shaleehat[.]com,vextrio,2025-06-29
domain,vibemirror[.]my,vextrio,2025-06-04
domain,xendorilum[.]my,vextrio,2025-06-24
domain,connectcircle[.]xyz,vextrio,2025-07-07
domain,crazylove[.]live,vextrio,2025-05-14
domain,duvionelra[.]my,vextrio,2025-06-22
domain,framegrid[.]rest,vextrio,2025-05-08
domain,fynalorexut[.]shop,vextrio,2025-07-23
domain,glowfun[.]live,vextrio,2025-05-14
domain,lomarentix[.]my,vextrio,2025-06-15
domain,love4ever[.]live,vextrio,2025-05-13
domain,modellaurel[.]my,vextrio,2025-07-03
domain,modressa[.]my,vextrio,2025-07-12
domain,myownmodel[.]my,vextrio,2025-07-03
domain,myronexil[.]my,vextrio,2025-06-14
domain,mytraloven[.]my,vextrio,2025-06-15
domain,orvinysha[.]my,vextrio,2025-06-09
domain,prettunel[.]my,vextrio,2025-07-07
domain,privanote[.]my,vextrio,2025-06-04
domain,qazmuritel[.]my,vextrio,2025-06-29
domain,quarondex[.]my,vextrio,2025-06-11
domain,rynoluvext[.]my,vextrio,2025-06-29
domain,sanirevox[.]my,vextrio,2025-08-01
domain,selymaxa[.]my,vextrio,2025-07-13
domain,bylurextoni[.]digital,vextrio,2025-07-23
domain,casualladyconnections[.]com,vextrio,2025-07-15
domain,cupi-honeyreals[.]com,vextrio,2025-06-27
domain,durvenolit[.]my,vextrio,2025-07-01
domain,fanirexul[.]my,vextrio,2025-07-31
domain,gridlance[.]rest,vextrio,2025-05-10
domain,helonatrix[.]my,vextrio,2025-06-16
domain,jarnuvetil[.]my,vextrio,2025-07-01
domain,jarnuvexil[.]my,vextrio,2025-06-30
domain,jurnaletrix[.]my,vextrio,2025-06-19
domain,kindfacev[.]my,vextrio,2025-07-27
domain,kylirynq[.]my,vextrio,2025-07-13
domain,lomurentax[.]my,vextrio,2025-06-25
domain,lorunetavix[.]my,vextrio,2025-07-24
domain,love-datedream[.]com,vextrio,2025-08-04
domain,modavilla[.]rest,vextrio,2025-05-05
domain,modeltique[.]my,vextrio,2025-07-06
domain,modkayno[.]rest,vextrio,2025-07-08
domain,molunarex[.]my,vextrio,2025-07-28
domain,norvaltek[.]my,vextrio,2025-06-10
domain,nymmuse[.]rest,vextrio,2025-07-08
domain,nytoravel[.]my,vextrio,2025-06-11
domain,sylvoreth[.]my,vextrio,2025-06-13
domain,tronexium[.]my,vextrio,2025-06-09
domain,valtronezia[.]my,vextrio,2025-06-19
domain,virelupix[.]my,vextrio,2025-07-28
domain,xratedmeet[.]live,vextrio,2025-07-08
domain,zulkorepti[.]my,vextrio,2025-06-29
domain,brylometra[.]my,vextrio,2025-06-15
domain,casual-soul-mate[.]com,vextrio,2025-07-11
domain,cimoralis[.]my,vextrio,2025-06-10
domain,clickformatch[.]xyz,vextrio,2025-07-28
domain,datevibes[.]live,vextrio,2025-05-13
domain,datingmeet-new[.]com,vextrio,2025-07-17
domain,elitepeer[.]rest,vextrio,2025-05-06
domain,excitingmixerdates[.]com,vextrio,2025-06-25
domain,fairgalq[.]rest,vextrio,2025-07-26
domain,fastlumen[.]rest,vextrio,2025-05-09
domain,firstlookme[.]live,vextrio,2025-05-13
domain,fuckszona[.]com,vextrio,2025-05-22
domain,glossline[.]rest,vextrio,2025-05-05
domain,glowdance[.]live,vextrio,2025-05-14
domain,infocraft[.]my,vextrio,2025-06-09
domain,innerverse[.]my,vextrio,2025-06-04
domain,kaylamodel[.]my,vextrio,2025-07-02
domain,lomberutix[.]my,vextrio,2025-06-30
domain,lumimodel[.]my,vextrio,2025-07-09
domain,museyella[.]my,vextrio,2025-07-06
domain,navortelium[.]my,vextrio,2025-07-01
domain,netronica[.]my,vextrio,2025-06-08
domain,now-matchesjourney[.]com,vextrio,2025-07-15
domain,polmeturig[.]my,vextrio,2025-06-29
domain,resttralonex[.]rest,vextrio,2025-07-01
domain,savinetor[.]my,vextrio,2025-07-31
domain,shinygalaa[.]my,vextrio,2025-07-27
domain,siltraxen[.]my,vextrio,2025-06-12
domain,solenyaq[.]my,vextrio,2025-07-13
domain,vstrimo[.]live,vextrio,2025-05-13
domain,xarnuvile[.]my,vextrio,2025-06-14
domain,zanureltok[.]my,vextrio,2025-07-01
domain,zolvenarty[.]my,vextrio,2025-06-21
domain,zoonique[.]my,vextrio,2025-07-07
domain,booniecollins[.]digital,vextrio,2025-07-22
domain,cloutdecky[.]my,vextrio,2025-06-05
domain,crazyday[.]live,vextrio,2025-05-14
domain,devonbreeze[.]my,vextrio,2025-07-29
domain,fenolutra[.]my,vextrio,2025-06-12
domain,kemirulax[.]my,vextrio,2025-07-28
domain,kisunarex[.]my,vextrio,2025-08-01
domain,leasing-wielkopolska[.]pl,vextrio,2025-05-08
domain,manirexot[.]my,vextrio,2025-07-31
domain,matchmenow[.]live,vextrio,2025-05-13
domain,moltrevia[.]my,vextrio,2025-06-13
domain,mysgirls-times[.]com,vextrio,2025-07-15
domain,nolurexvati[.]my,vextrio,2025-07-24
domain,peerflow[.]rest,vextrio,2025-05-08
domain,qamirael[.]my,vextrio,2025-07-13
domain,quarendovit[.]my,vextrio,2025-07-01
domain,sissiviter[.]my,vextrio,2025-07-29
domain,smilegalp[.]rest,vextrio,2025-07-26
domain,sparkdomey[.]my,vextrio,2025-06-04
domain,streetheart[.]live,vextrio,2025-05-14
