type,indicator,classification,detected_date
domain,hasrussiainvadedukraine[.]com,legitimate,2022-03-08
domain,hasrussiainvadedukraine[.]today,legitimate,2022-03-08
domain,hasrussiainvadedukraineyet[.]net,legitimate,2022-03-08
domain,hasukrainefallenyet[.]com,legitimate,2022-04-27
domain,haustier-info-ukraine[.]de,legitimate,2022-04-05
domain,health-ukraine[.]com[.]ua,legitimate,2022-03-14
domain,health4ukraine[.]com,legitimate,2022-04-21
domain,health4ukraine[.]eu,legitimate,2022-07-20
domain,healthforukraine[.]pl,legitimate,2022-06-23
domain,heart4ukraine[.]com,legitimate,2022-03-08
domain,heartforukraine[.]com,legitimate,2022-03-09
domain,heartofukraine[.]org,legitimate,2022-03-10
domain,heartsforukraine[.]us,legitimate,2022-04-07
domain,heartsofhopeukraine[.]com,legitimate,2022-03-08
domain,hearukraine[.]com,legitimate,2022-06-09
domain,heidenheim-fuer-ukraine[.]de,legitimate,2022-03-10
domain,helloukraine[.]ch,legitimate,2022-04-01
domain,help-4-ukraine[.]com,legitimate,2022-03-09
domain,help-to-ukraine[.]org,legitimate,2022-04-13
domain,help-ukraine-montreux[.]ch,legitimate,2022-05-05
domain,help-ukraine2022[.]com[.]ua,legitimate,2022-05-03
domain,help-ukraine[.]com[.]ua,legitimate,2022-03-09
domain,help-ukraine[.]help,legitimate,2022-03-08
domain,help-ukraine[.]net[.]ua,legitimate,2022-04-07
domain,help-ukraine[.]nl,legitimate,2022-03-09
domain,help-ukraine[.]nu,legitimate,2022-06-10
domain,help2ukraine[.]org,legitimate,2022-03-09
domain,helpforukraine[.]de,legitimate,2022-03-09
domain,helpforukraine[.]in[.]ua,legitimate,2022-07-18
domain,helpforukraine[.]org[.]ua,legitimate,2022-04-05
domain,helpforukrainesomerset[.]co[.]uk,legitimate,2022-05-10
domain,helpfreeukraine[.]com,legitimate,2022-05-12
domain,helpinghandsforukraine[.]com,legitimate,2022-06-08
domain,helpinghandsforukraine[.]org,legitimate,2022-06-08
domain,helpmusiciansukraine[.]com,legitimate,2022-05-28
domain,helpmyukraine[.]online,legitimate,2022-03-08
domain,helppeopleleaveukraine[.]org,legitimate,2022-03-08
domain,helpsaveukraine[.]com,legitimate,2022-03-08
domain,helpukraine22[.]org,legitimate,2022-03-23
domain,helpukraine[.]app,legitimate,2022-03-08
domain,helpukraine[.]brussels,legitimate,2022-04-01
domain,helpukraine[.]center,legitimate,2022-03-08
domain,helpukraine[.]ch,legitimate,2022-03-09
domain,helpukraine[.]cloud,legitimate,2022-03-08
domain,helpukraine[.]com[.]pl,legitimate,2022-03-09
domain,helpukraine[.]cz,legitimate,2022-03-09
domain,helpukraine[.]ge,legitimate,2022-04-07
domain,helpukraine[.]is,legitimate,2022-05-11
domain,helpukraine[.]lt,legitimate,2022-05-05
domain,helpukraine[.]pro,legitimate,2022-03-09
domain,helpukraine[.]sk,legitimate,2022-03-09
domain,helpukraine[.]team,legitimate,2022-04-01
domain,helpukraine[.]wiki,legitimate,2022-03-09
domain,helpukrainebfc[.]fr,legitimate,2022-04-20
domain,helpukrainebot[.]com,legitimate,2022-03-09
domain,helpukrainegbg[.]se,legitimate,2022-05-18
domain,helpukrainehorses[.]eu,legitimate,2022-03-09
domain,helpukrainenova[.]org,legitimate,2022-04-01
domain,helpukrainenow[.]eu,legitimate,2022-04-06
domain,helpukrainenow[.]info,legitimate,2022-03-14
domain,helpukraineonline[.]com,legitimate,2022-03-09
domain,helpukrainerise[.]com,legitimate,2022-03-31
domain,helpukraineromania[.]org,legitimate,2022-05-18
domain,helpukrainescotland[.]com,legitimate,2022-05-04
domain,helpukrainetogether[.]com,legitimate,2022-03-09
domain,helpukrainewinwidget[.]org,legitimate,2022-03-09
domain,helvetiaforukraine[.]ch,legitimate,2022-06-30
domain,highereducationukraine[.]com,legitimate,2022-03-09
domain,hilfe-fuer-ukraine[.]eu,legitimate,2022-03-10
domain,hilfe-ukraine-msp[.]de,legitimate,2022-04-11
domain,hilfe-ukraine[.]at,legitimate,2022-04-06
domain,hilfe-ukraine[.]de,legitimate,2022-03-09
domain,hilfefuerukraine[.]at,legitimate,2022-04-07
domain,hilfswerk-ukraine[.]ch,legitimate,2022-03-09
domain,hireforukraine[.]org,legitimate,2022-03-09
domain,historyforukraine[.]co,legitimate,2022-04-07
domain,homeforukraine[.]com,legitimate,2022-03-09
domain,homes4ukraine[.]org,legitimate,2022-04-01
domain,homesforukraine[.]eu,legitimate,2022-03-09
domain,homesforukraine[.]org[.]uk,legitimate,2022-04-06
domain,homesforukraine[.]uk,legitimate,2022-04-06
domain,hope-for-ukraine[.]de,legitimate,2022-04-01
domain,hopeukraine[.]it,legitimate,2022-03-09
domain,hospitalityforukraine[.]com,legitimate,2022-03-14
domain,host4ukraine[.]com,legitimate,2022-03-08
domain,houseofukraine[.]fr,legitimate,2022-05-25
domain,housesforukraine[.]com,legitimate,2022-03-09
domain,housesforukraine[.]eu,legitimate,2022-03-09
domain,how-to-help-ukraine-now[.]super[.]site,legitimate,2022-04-23
domain,howdoestheredcrosshelpukraine[.]com,legitimate,2022-04-06
domain,howtohelpukraine[.]com,legitimate,2022-03-08
domain,howtohelpukraine[.]info,legitimate,2022-03-08
domain,hrforukraine[.]org,legitimate,2022-04-08
domain,hrprayukraine[.]com,legitimate,2022-05-01
domain,htx4ukraine[.]org,legitimate,2022-03-19
domain,humanitas-ukraine[.]de,legitimate,2022-03-09
domain,hundehilfe-ukraine[.]de,legitimate,2022-03-09
domain,hundehoffnung-ukraine[.]de,legitimate,2022-03-08
domain,hyogo-ukraine[.]jp,legitimate,2022-05-07
domain,icareukraine[.]pl,legitimate,2022-07-14
domain,icrc[.]org,legitimate,2022-04-04
domain,imagine-ukraine[.]org,legitimate,2022-03-09
domain,immigration2ukraine[.]org,legitimate,2022-03-10
domain,immigration4ukraine[.]eu,legitimate,2022-03-09
domain,independentukrainenow[.]com,legitimate,2022-04-13
domain,indianasupportsukraine[.]com,legitimate,2022-04-07
domain,info-ukraine[.]be,legitimate,2022-03-08
domain,info2helpukraine[.]com,legitimate,2022-03-08
domain,innovate-ukraine[.]com[.]ua,legitimate,2022-04-07
domain,insightonukraine[.]com,legitimate,2022-04-08
domain,intech-ukraine[.]com,legitimate,2022-03-23
domain,intouchukraine[.]com,legitimate,2022-07-20
domain,investorsforafreeukraine[.]org,legitimate,2022-03-08
domain,irelandforukraine[.]ie,legitimate,2022-04-08
domain,island-ukraine[.]com,legitimate,2022-04-01
domain,isupportukraine[.]eu,legitimate,2022-03-09
domain,it-ukraine[.]in[.]ua,legitimate,2022-03-10
domain,it-ukraine[.]info,legitimate,2022-06-30
domain,it-ukraine[.]org,legitimate,2022-04-19
domain,itech-ukraine[.]org,legitimate,2022-04-01
domain,its-ukraine[.]com[.]ua,legitimate,2022-05-09
domain,izamet-ukraine[.]com[.]ua,legitimate,2022-06-23
domain,jobaidukraine[.]com,legitimate,2022-03-08
domain,jobforukraine[.]dk,legitimate,2022-04-05
domain,jobguideukraine[.]dk,legitimate,2022-03-29
domain,jobhubukraine[.]ca,legitimate,2022-06-17
domain,jobs-for-ukraine[.]at,legitimate,2022-04-07
domain,jobs-mv-ukraine[.]de,legitimate,2022-04-14
domain,jobs4ukraine[.]at,legitimate,2022-04-08
domain,jobs4ukraine[.]eu,legitimate,2022-03-09
domain,jobsforukraine[.]at,legitimate,2022-04-04
domain,jobsforukraine[.]be,legitimate,2022-04-21
domain,jobsforukraine[.]net,legitimate,2022-03-10
