type,indicator,classification,detected_date
domain,ameli-monespacecartevitale[.]fr,phishing,2022-11-02
domain,ameli-contact[.]info,phishing,2022-11-02
domain,amazon-client[.]eu,phishing,2022-11-02
domain,verification-infosante[.]com,phishing,2022-11-02
domain,statut-abonnement[.]com,phishing,2022-11-02
domain,renouvellement-carte-gouv[.]com,phishing,2022-11-02
domain,france-aide-ameli[.]fr,phishing,2022-11-02
domain,facturations-netfiix[.]fr,phishing,2022-11-02
domain,credltdunord[.]com,phishing,2022-11-02
domain,assurance-macarte-vitale[.]fr,phishing,2022-11-02
domain,annulationcm[.]fr,phishing,2022-11-02
domain,amelicarte-vitale[.]com,phishing,2022-11-02
domain,ameli-securite[.]info,phishing,2022-11-02
domain,ameli-infoscartevitale[.]com,phishing,2022-11-02
domain,vitale-renouvellement[.]online,phishing,2022-11-02
domain,support-secu[.]com,phishing,2022-11-02
domain,support-netflix[.]fr,phishing,2022-11-02
domain,securesms[.]fr,phishing,2022-11-02
domain,renovation-infosante[.]fr,phishing,2022-11-02
domain,net-mon-compte[.]com,phishing,2022-11-02
domain,mon-support-vitale[.]com,phishing,2022-11-02
domain,edf-monespace[.]com,phishing,2022-11-02
domain,client-abonnement[.]info,phishing,2022-09-16
domain,ameli-formulairecartevitale[.]com,phishing,2022-11-02
domain,rubriquefacturation-netfix[.]com,phishing,2022-11-02
domain,procedure-ameli[.]com,phishing,2022-09-20
domain,particuliers-bnpparibas[.]fr,phishing,2022-11-02
domain,netflix-account[.]net,phishing,2022-08-15
domain,mon-assurance-vitale[.]fr,phishing,2022-11-02
domain,info-vitale-renouvellement[.]com,phishing,2022-11-02
domain,compteteam-support[.]fr,phishing,2022-11-02
domain,assistance-clientfr[.]com,phishing,2022-11-02
domain,ameli-sante[.]xyz,phishing,2022-11-02
domain,support-vital[.]com,phishing,2022-11-02
domain,secur-carte[.]fr,phishing,2022-11-02
domain,netflix-renouveler[.]com,phishing,2022-08-03
domain,login-client-netflix[.]com,phishing,2022-11-02
domain,compte-info-aide[.]com,phishing,2022-11-02
domain,carte-vitale-ameli-net[.]fr,phishing,2022-11-02
domain,assurance-maladie-amelie[.]com,phishing,2022-11-02
domain,assistance-connexion[.]com,phishing,2022-11-02
domain,ameli-securite-social[.]com,phishing,2022-11-02
domain,ameli-info-secure[.]com,phishing,2022-11-02
domain,xn--amelisant-j4a[.]info,phishing,2022-11-02
domain,support-renouvellement-impot-etats[.]fr,phishing,2022-11-02
domain,servicepublicgouv[.]fr,phishing,2022-11-02
domain,securite-social-ameli[.]com,phishing,2022-11-02
domain,particulierbnpparibas[.]fr,phishing,2022-11-02
domain,facturation-sfr[.]com,phishing,2022-11-02
domain,carte-vitale-service[.]fr,phishing,2022-11-02
domain,assurrenouv-ameli[.]fr,phishing,2022-11-02
domain,assurance-maladie[.]online,phishing,2022-11-02
domain,sfr-moncompte-info[.]com,phishing,2022-11-02
domain,melirenouvellement[.]com,phishing,2022-11-02
domain,login-assurance-maladie-secure[.]com,phishing,2022-09-18
domain,info-suivicolis[.]com,phishing,2022-11-02
domain,info-redirectionpaypal[.]com,phishing,2022-08-21
domain,contacts-ameli[.]com,phishing,2022-11-02
domain,caisse-epargne-verif[.]fr,phishing,2022-11-02
domain,assurecpam[.]com,phishing,2022-11-02
domain,assistances-ameli[.]com,phishing,2022-11-02
domain,amelicartevitaleverif[.]com,phishing,2022-11-02
domain,renouvellement-cvitale[.]info,phishing,2022-11-02
domain,assistance-support[.]info,phishing,2022-11-02
domain,amelirenouvellement[.]info,phishing,2022-11-02
domain,account-cvitale[.]co,phishing,2022-11-02
domain,account-cvitale-info[.]com,phishing,2022-09-27
domain,societegenerale-secur[.]info,phishing,2022-11-02
domain,notre-cartevitale[.]info,phishing,2022-11-02
domain,carte-assurance[.]info,phishing,2022-11-02
domain,gestion-macarte[.]info,phishing,2022-11-02
domain,client-renouv[.]com,phishing,2022-11-02
domain,ameli-info-vitale[.]fr,phishing,2022-11-02
domain,supportsrenouvellement[.]com,phishing,2022-11-02
domain,shoppingtoday[.]today,phishing,2022-11-02
domain,acces-ameli[.]info,phishing,2022-11-02
domain,societegeneral-authentification[.]info,phishing,2022-11-02
domain,notre-carte-vitale[.]info,phishing,2022-11-02
domain,chrono-suivit[.]com,phishing,2022-11-02
domain,vitale-info[.]eu,phishing,2022-11-02
domain,summary-customers-service[.]com,phishing,2022-11-02
domain,rubrique-espaceclient[.]com,phishing,2022-11-02
domain,support-webapps[.]gq,phishing,2022-11-02
domain,service-support-maladie[.]com,phishing,2022-08-31
domain,service-maladies[.]com,phishing,2022-11-02
domain,secure-account-update[.]com,phishing,2022-08-30
domain,informations-macartevitale[.]com,phishing,2022-09-20
domain,ampersandate[.]com,phishing,2022-11-02
domain,verfication-caisse-epargne[.]com,phishing,2022-11-02
domain,moncompte-impots[.]com,phishing,2022-11-02
domain,ampdate[.]com,phishing,2022-11-02
domain,services-maladie[.]com,phishing,2022-11-02
domain,moncompte-edf[.]info,phishing,2022-11-02
domain,ma-carteameli[.]com,phishing,2022-11-02
domain,edf-moncompte[.]com,phishing,2022-11-02
domain,client-ntflx[.]com,phishing,2022-11-02
domain,client-carte-vitale[.]com,phishing,2022-11-02
domain,assistance-netlfix[.]info,phishing,2022-08-27
domain,ampersanddate[.]com,phishing,2022-11-02
domain,ntflx-moncompte[.]com,phishing,2022-11-02
domain,moncompte-ntflx[.]com,phishing,2022-11-02
domain,client-netfiix[.]info,phishing,2022-08-27
domain,client-autentification[.]com,phishing,2022-11-02
domain,assistanceamazon[.]com,phishing,2022-11-02
domain,antifraude-ntflx[.]info,phishing,2022-11-02
domain,renew-billing-information[.]com,phishing,2022-11-02
domain,reminder-verificationaccount[.]com,phishing,2022-11-02
domain,moncompte-impot[.]info,phishing,2022-11-02
domain,igg[.]biz,phishing,2022-11-02
domain,client-vitale[.]info,phishing,2022-11-02
domain,cartes-vitale[.]info,phishing,2022-11-02
domain,assistance-netflx[.]com,phishing,2022-11-02
domain,renouvellement-paiement[.]com,phishing,2022-11-02
domain,protection-account[.]info,phishing,2022-11-02
domain,information-assurance-maladie[.]info,phishing,2022-11-02
domain,carte-vitale[.]cc,phishing,2022-11-02
domain,authentificationamazon[.]com,phishing,2022-11-02
domain,timitsecurity[.]ml,phishing,2022-11-02
domain,santanderbanc[.]com,phishing,2022-09-28
domain,myroom-hotels[.]fr,phishing,2022-11-02
domain,creditagricolproduit[.]cf,phishing,2022-11-02
domain,bnp4[.]cf,phishing,2022-11-02
domain,bbvasys[.]ga,phishing,2022-11-02
