type,indicator,classification,detected_date
domain,ecotechinsights.st,malicious,2025-02-11
domain,edgingrun.site,malicious,2026-02-24
domain,educadavinci.org,malicious,2026-02-24
domain,electrumtc.fun,malicious,2026-02-24
domain,elite-reviews.guru,malicious,2024-07-09
domain,elitereview.guru,malicious,2024-06-04
domain,eliteshoppers.guru,malicious,2024-07-02
domain,elitevauxs.com,malicious,2026-02-24
domain,elmundotraack.club,malicious,2024-03-29
domain,eltuqa.com,malicious,2026-02-24
domain,emailsalesboost.com,suspicious,2024-02-29
domain,emailsalesgalaxy.com,malicious,2024-02-14
domain,emeraldtrophies.su,malicious,2026-02-24
domain,emilitrad.com,malicious,2026-02-24
domain,empiretprl.com,suspicious,2025-10-21
domain,empowerstratic.com,malicious,2025-10-19
domain,enoughherenow.store,malicious,2026-02-17
domain,enroutespecial.website,malicious,2026-02-24
domain,environspesticide.makeup,malicious,2025-12-22
domain,evaluacioncimgt.org,malicious,2026-02-24
domain,eventpros.space,malicious,2026-02-24
domain,exclusivebuyz4uu.shop,malicious,2026-02-24
domain,exclusivensfitems.store,malicious,2025-12-18
domain,exclusivepromosurveys.com,malicious,2026-02-24
domain,expuititionlassoo.homes,malicious,2024-10-03
domain,extensivelead.com,malicious,2024-06-28
domain,f0p3n5vy0trk.com,malicious,2025-06-15
domain,factorysled.com,malicious,2026-02-24
domain,fallpersona.com,malicious,2026-02-24
domain,farmpeice.click,malicious,2026-02-24
domain,fashionmakeupand.beauty,malicious,2026-02-24
domain,fastopinioncash.com,malicious,2025-08-08
domain,feedbackspecial.pro,malicious,2024-07-06
domain,fermentingports.com,malicious,2026-02-24
domain,fightingckmelic.makeup,malicious,2025-10-03
domain,fightingckmelic.makeup,malicious,2025-10-03
domain,filtercamera.cfd,malicious,2026-02-24
domain,fincapableguru.online,malicious,2026-02-24
domain,findoutifulcky.quest,malicious,2025-11-12
domain,firstrewardart.com,malicious,2025-04-06
domain,fivesweb.com,malicious,2025-09-20
domain,fjordextramundane.life,malicious,2024-01-05
domain,flagrantfragonard.shop,malicious,2026-02-24
domain,flagshipperfume.store,malicious,2025-08-03
domain,flamingoblv.com,malicious,2024-11-08
domain,flipbacktotheprevious.com,malicious,2024-06-04
domain,floatingministrant.store,malicious,2026-02-24
domain,floriculturist.quest,malicious,2026-02-24
domain,flowershopignacio.info,malicious,2026-02-24
domain,fn1.one,suspicious,2025-06-19
domain,followthislinknow.com,malicious,2024-10-27
domain,folowdeck.website,malicious,2026-02-24
domain,fonttoday.com,malicious,2026-02-24
domain,forcesoftwarecomp.com,malicious,2024-12-28
domain,fortifiedcart.su,suspicious,2025-01-18
domain,fortivion.su,suspicious,2025-12-25
domain,forwardbellbug.com,malicious,2026-02-24
domain,fountrial.lat,malicious,2026-02-24
domain,fowerig.com,malicious,2024-11-12
domain,fqj7k2ba.com,malicious,2026-02-24
domain,freshconcepts.world,malicious,2026-02-24
domain,fstgtwae.com,malicious,2024-12-02
domain,fuel-care-present-responsible.com,malicious,2026-02-24
domain,fulono.com,malicious,2025-02-14
domain,funkyrecordstore.info,malicious,2026-02-24
domain,funtechie.com,malicious,2024-02-23
domain,fusionforgetech.com,suspicious,2024-05-03
domain,futureontechshop.com,malicious,2026-02-24
domain,gadgetddiscountcenters.com,malicious,2026-02-24
domain,gadgetgoblinco.com,malicious,2026-02-24
domain,gadgetinis.info,malicious,2026-01-03
domain,gafuta.com,malicious,2026-02-24
domain,galaxyinsighte.com,malicious,2026-02-24
domain,galaxyinstance.com,malicious,2025-10-17
domain,genipdiapensiales.skin,malicious,2026-02-24
domain,genipdiapensiales.skin,malicious,2026-02-24
domain,geolocalisation-flotte.top,malicious,2025-01-22
domain,getpaidanswers.com,malicious,2025-08-08
domain,getpaidforviews.com,malicious,2025-07-06
domain,getreadysendingto-offer.com,malicious,2024-06-06
domain,giftdiscountmart.com,malicious,2026-02-24
domain,girlythings.shop,malicious,2025-09-04
domain,gizmobuddies101.com,malicious,2026-02-24
domain,glampcamp.shop,malicious,2025-08-09
domain,gleditsiacosine.sbs,malicious,2025-11-29
domain,globalcustombuild.com,malicious,2025-07-31
domain,globalinnovatehub.com,malicious,2026-02-24
domain,globalline.site,malicious,2026-02-24
domain,gofixpoint.net,malicious,2025-08-21
domain,gogreenlnk.com,malicious,2026-02-24
domain,golandof.com,malicious,2025-10-16
domain,golandof.com,malicious,2025-10-16
domain,goldenmerits.com,malicious,2026-02-24
domain,golfapponline.com,malicious,2026-02-24
domain,golfappweb.com,malicious,2026-02-24
domain,goomyomess.com,malicious,2025-09-23
domain,gothewea.com,malicious,2025-10-26
domain,gouvernement.co.uk,malicious,2026-02-24
domain,govwlfeloony.com,malicious,2023-06-17
domain,gr01.net,malicious,2026-02-24
domain,gracelegendary.store,malicious,2025-10-30
domain,grandsteward.com,malicious,2026-02-24
domain,graupteriser.com,malicious,2025-11-26
domain,greencoripples.com,malicious,2024-08-20
domain,groanoke.com,malicious,2026-02-24
domain,grouplevel.sbs,malicious,2026-02-24
domain,gumsticky.quest,malicious,2026-02-24
domain,gustobottle.online,malicious,2024-06-12
domain,gymequipment.cc,malicious,2025-12-18
domain,gysartparochetus.art,malicious,2026-01-10
domain,handicraftdeal.club,malicious,2025-12-18
domain,happytrends.cfd,malicious,2026-02-24
domain,hautgame.com,malicious,2026-02-24
domain,hawkktuah.com,malicious,2026-02-24
domain,headphoneplaza.store,malicious,2025-12-18
domain,health-exclusive.com,malicious,2025-09-17
domain,healthsweepproviders.info,malicious,2025-09-17
domain,hebrewgoo.shop,malicious,2026-02-24
domain,heilsplint.website,malicious,2026-02-24
domain,helicoptermultiformity.beauty,malicious,2025-12-30
domain,helloskygreen.com,malicious,2025-01-22
domain,herbinhaler.cc,malicious,2025-06-05
domain,herbtechproduct.com,malicious,2026-02-24
domain,herbtpl.com,suspicious,2025-10-29
domain,hillvores.com,malicious,2025-09-21
domain,hobsonsms.com,malicious,2026-02-24
domain,hoistrope.sbs,malicious,2026-02-24
domain,holidaysreview.guru,malicious,2024-11-29
domain,holodlolok.sa.com,malicious,2025-02-04
domain,homemadecompulsorily.makeup,malicious,2025-09-11
domain,homesheep.su,malicious,2026-02-24
domain,homingcar.world,malicious,2026-02-24
domain,horrorsfinefingered.hair,malicious,2025-12-29
domain,horsepowersupplement.store,malicious,2025-12-18
domain,hostingtax.com,malicious,2025-02-25
domain,houdinido.com,malicious,2026-02-24
domain,hoyfast.lat,malicious,2024-09-16
domain,huaktuahitemz.store,malicious,2026-02-24
domain,hugeearningspossible.store,malicious,2026-02-24
domain,huncoinsart.com,malicious,2025-11-25
domain,hyfnrsx1.com,malicious,2026-02-24
domain,hyrcynianturnout.autos,malicious,2025-12-04
domain,ibizza.pro,malicious,2025-06-30
domain,idphaneromania.yachts,malicious,2025-07-10
domain,ignitevoyage.com,suspicious,2025-12-26
domain,ijipabi.com,malicious,2026-02-24
domain,ikjsafbvea.shop,malicious,2026-02-24
domain,imagefd.store,malicious,2023-12-10
domain,imaginationcoverley.club,malicious,2024-08-17
domain,imperativelyawkward.life,malicious,2024-03-09
domain,impositiontripper.makeup,malicious,2026-02-14
domain,impossiblyostyak.space,malicious,2024-01-06
domain,impresstrckweb.com,malicious,2025-08-16
domain,imputeletter.com,malicious,2024-07-23
domain,inboxdealhaven.com,malicious,2024-02-14
domain,inboxsmsdiscounts.com,malicious,2024-03-22
domain,incessantshaky.autos,malicious,2025-12-17
domain,incessantshaky.autos,malicious,2025-12-17
domain,includedblessings.info,malicious,2025-08-28
domain,incognitobikes.sbs,malicious,2025-08-19
domain,incredibletechgizmoz.com,malicious,2026-02-24
domain,incureband.com,malicious,2026-02-24
domain,inevitablysightedness.yachts,malicious,2025-12-17
domain,inevitablysightedness.yachts,malicious,2025-12-17
domain,influentialsandbar.website,malicious,2026-02-24
domain,inmoconectahn.com,malicious,2026-02-24
domain,innergalaxy.su,suspicious,2025-12-26
domain,innovatetheelectronics.com,malicious,2026-02-24
domain,instantcodelink.com,malicious,2025-04-29
domain,instantsurvycash.com,malicious,2025-07-07
domain,inteaju.com,malicious,2025-11-20
domain,intesal.net,malicious,2026-02-17
domain,inthemarket1ngtrack.com,suspicious,2024-06-08
domain,intotechworld.com,malicious,2024-06-04
domain,intransmutablebison.world,malicious,2026-02-24
domain,involvenow.site,malicious,2026-02-24
domain,ip-40-160-10.us,malicious,2026-02-24
domain,irishconcerttravel.info,malicious,2026-02-24
domain,isuxase.com,malicious,2026-02-24
domain,itemhuntnow.com,malicious,2026-02-24
domain,itulass.com,suspicious,2025-06-19
domain,jadewindow.website,malicious,2026-02-24
domain,jahoop.com,malicious,2025-02-14
domain,jakosiut.pro,malicious,2026-02-24
domain,jantribular.world,malicious,2026-02-24
domain,jewc.info,suspicious,2024-04-27
domain,jillgadgetstore.shop,malicious,2025-11-11
domain,journalisticallysuffocation.hair,malicious,2025-12-29
domain,juicyhood.website,malicious,2024-09-08
domain,jvpcrash.com,malicious,2026-02-24
domain,jwrbusinessattorney.com,malicious,2026-02-24
domain,kantserver.com,malicious,2026-02-24
domain,kapitolbuild.cfd,malicious,2024-07-26
domain,kartinbravo.com,malicious,2025-04-09
domain,keepclicksrollin.com,malicious,2026-02-24
domain,kelesort-norchure.com,suspicious,2025-12-26
domain,kenadylord.online,malicious,2026-02-24
domain,kickertone.com,malicious,2026-02-24
domain,kindacoil.site,malicious,2026-02-24
domain,kinldyconfirmbuyings.shop,malicious,2024-11-02
domain,kitadac-auto.com,malicious,2025-03-01
domain,kitchenaccessorie.shop,malicious,2025-10-27
domain,knuckleheads.world,malicious,2026-02-24
domain,knurlysixes.fun,malicious,2026-02-24
domain,kobaltprotools.com,malicious,2024-07-13
domain,kobalttoolkit.com,malicious,2024-07-13
domain,komsiwe.com,malicious,2025-11-18
domain,kormatrace.com,malicious,2026-02-24
domain,kuixyshopworld.com,suspicious,2026-01-29
domain,lammastidedevilishly.homes,malicious,2025-11-14
domain,lampooneradvisable.icu,malicious,2025-12-18
domain,landingpageredirect1.com,malicious,2026-02-24
domain,lasgnasdabst.com,malicious,2025-12-12
domain,lashstrings.com,malicious,2026-02-24
domain,lastwinr.store,suspicious,2025-08-03
domain,latinamericadeals.lat,malicious,2025-12-18
domain,latinostyle.lat,malicious,2025-12-18
domain,lavateraasd.shop,malicious,2024-10-03
domain,leadingoffpanel.com,malicious,2024-10-23
domain,legacy-edis.site,malicious,2025-07-02
domain,lendbetty.cfd,malicious,2026-02-24
domain,les-titres-restaurants.top,malicious,2024-05-01
domain,lesserdip.website,malicious,2026-02-24
domain,lifeinsureand.com,malicious,2026-02-24
domain,lilacsa.sbs,malicious,2024-11-03
domain,linkcollectiveads.com,malicious,2024-10-21
domain,linkingforever.com,malicious,2026-02-24
domain,linkjackpot.su,malicious,2024-11-03
domain,linkloot.su,malicious,2024-11-13
domain,linktrackmasters.xyz,malicious,2024-10-23
domain,linwebt.com,malicious,2024-10-26
domain,liveislive.cfd,malicious,2026-02-24
domain,lkazdlkaz.de,malicious,2026-02-24
domain,loadurl24.com,malicious,2024-08-27
domain,locomotorsalt.com,malicious,2024-07-23
domain,logictree.co,suspicious,2026-02-24
domain,loiete.com,malicious,2025-03-07
domain,lolameraz.com,malicious,2026-02-24
domain,luckoftheusers.info,malicious,2026-02-24
domain,luckyteamofdonna.xyz,malicious,2026-02-24
domain,ludanto.com,malicious,2025-01-29
domain,ludta.com,malicious,2026-02-18
domain,ludvaer.com,malicious,2025-04-24
domain,luminaldrive.com,malicious,2026-02-24
domain,luminoustrailblazehq.com,malicious,2026-02-24
domain,lunaravaulthy.com,malicious,2025-12-25
domain,lunarawards.su,malicious,2026-02-24
domain,luxurycasesinpink.store,malicious,2025-11-04
domain,lyvionprizes.com,malicious,2026-02-24
domain,ma-tresorerie.top,malicious,2024-05-01
