type,indicator,classification,detected_date
domain,qe7[.]us,malicious,2023-07-31
domain,qi3[.]us,malicious,2023-08-07
domain,qm4[.]us,malicious,2023-08-07
domain,r7u[.]us,malicious,2023-08-07
domain,rv2[.]us,malicious,2023-08-07
domain,s0b[.]us,malicious,2023-08-07
domain,s7z[.]us,malicious,2023-08-07
domain,s8p[.]us,malicious,2023-08-07
domain,s9e[.]us,malicious,2023-08-07
domain,sl4[.]us,malicious,2023-08-07
domain,so7[.]us,malicious,2023-08-07
domain,sx6[.]us,malicious,2023-07-13
domain,t5r[.]us,malicious,2023-08-07
domain,t6j[.]us,malicious,2023-06-19
domain,t6r[.]us,malicious,2023-08-07
domain,t7v[.]us,malicious,2023-08-04
domain,td8[.]us,malicious,2023-08-07
domain,u4q[.]us,malicious,2023-08-07
domain,u5q[.]us,malicious,2023-08-07
domain,u6p[.]us,malicious,2023-08-07
domain,u8w[.]us,malicious,2023-06-20
domain,ui4[.]us,malicious,2023-08-07
domain,ul4[.]us,malicious,2023-08-07
domain,uv9[.]us,malicious,2023-07-07
domain,v0g[.]us,malicious,2023-08-07
domain,v1y[.]us,malicious,2023-08-07
domain,v7b[.]us,malicious,2023-08-07
domain,v8q[.]us,malicious,2023-08-07
domain,v9w[.]us,malicious,2023-08-07
domain,vb7[.]us,malicious,2023-08-07
domain,vj9[.]us,malicious,2023-08-07
domain,vn5[.]us,malicious,2023-08-07
domain,vo0[.]us,malicious,2023-08-07
domain,vw1[.]us,malicious,2023-08-07
domain,w7p[.]us,malicious,2023-08-07
domain,wd7[.]us,malicious,2023-08-07
domain,wg3[.]us,malicious,2023-08-07
domain,wg9[.]us,malicious,2023-08-07
domain,wt7[.]us,malicious,2023-08-07
domain,x4j[.]us,malicious,2023-08-07
domain,x8w[.]us,malicious,2023-08-07
domain,x9n[.]us,malicious,2023-08-07
domain,xf8[.]us,malicious,2023-08-01
domain,xz0[.]us,malicious,2023-08-07
domain,y0y[.]us,malicious,2023-08-07
domain,y1v[.]us,malicious,2023-08-07
domain,y4a[.]us,malicious,2023-08-07
domain,yl1[.]us,malicious,2023-08-07
domain,yo2[.]us,malicious,2023-08-07
domain,yr2[.]us,malicious,2023-07-14
domain,z5o[.]us,malicious,2023-08-07
domain,z9x[.]us,malicious,2023-08-07
domain,zb0[.]us,malicious,2023-08-07
domain,zp7[.]us,malicious,2023-08-07
domain,zs8[.]us,malicious,2023-07-11
domain,zw8[.]us,malicious,2023-08-07
domain,pm0[.]us,malicious,2023-07-14
domain,d4r[.]us,malicious,2023-08-17
domain,i3q[.]us,malicious,2023-08-17
domain,z4k[.]us,malicious,2023-08-17
domain,gp5[.]us,malicious,2023-08-17
domain,7xe[.]us,malicious,2023-08-25
domain,dtzm[.]us,malicious,2023-08-25
domain,a8l[.]us,malicious,2023-08-25
domain,ralb[.]us,malicious,2023-08-25
domain,ipdy[.]us,malicious,2023-08-25
domain,cpjg[.]us,malicious,2023-08-25
domain,psov[.]cc,malicious,2023-06-13
domain,rmjd[.]cc,malicious,2023-09-08
domain,fuzx[.]me,malicious,2023-05-13
domain,dyil[.]me,malicious,2023-05-13
domain,xawe[.]me,malicious,2023-05-13
domain,pzca[.]cc,malicious,2023-09-08
domain,wpta[.]cc,malicious,2023-09-08
domain,rktt[.]cc,malicious,2023-09-08
domain,vgmn[.]me,malicious,2023-09-08
domain,egva[.]in,malicious,2023-05-13
domain,hsec[.]cc,malicious,2023-09-08
domain,bwym[.]cc,malicious,2023-09-08
domain,vrxx[.]cc,malicious,2023-09-08
domain,nhaa[.]cc,malicious,2023-06-13
domain,vsbu[.]cc,malicious,2023-09-08
domain,zfuz[.]link,malicious,2023-05-14
domain,vxqi[.]cc,malicious,2023-06-14
domain,rccg[.]in,malicious,2023-05-17
domain,knte[.]in,malicious,2023-05-17
domain,mnyy[.]cc,malicious,2023-09-08
domain,cxvu[.]cc,malicious,2023-09-08
domain,pykj[.]us,malicious,2023-09-13
domain,odzq[.]link,malicious,2023-05-18
domain,0ds[.]us,malicious,2023-07-28
domain,0gf[.]us,malicious,2023-07-13
domain,6ey[.]us,malicious,2023-07-28
domain,8bc[.]us,malicious,2023-07-28
domain,8ea[.]us,malicious,2023-08-12
domain,cs0[.]us,malicious,2023-08-04
domain,cusk[.]us,malicious,2023-08-18
domain,e7w[.]us,malicious,2023-08-04
domain,f0d[.]us,malicious,2023-08-04
domain,fr7[.]us,malicious,2023-08-07
domain,geim[.]cc,malicious,2023-06-14
domain,i8g[.]us,malicious,2023-07-16
domain,ig3[.]us,malicious,2023-08-17
domain,iyye[.]cc,malicious,2023-06-13
domain,ljnb[.]cc,malicious,2023-06-13
domain,lvrw[.]cc,malicious,2023-06-11
domain,mpsi[.]cc,malicious,2023-06-13
