type,indicator,classification,detected_date
domain,chairratherother[.]top,ddga,2022-04-08
domain,chairthespot[.]xyz,ddga,2022-05-01
domain,chanceablehappen[.]top,ddga,2022-04-08
domain,chanceatfather[.]top,ddga,2022-04-08
domain,chancecryfew[.]xyz,ddga,2022-05-17
domain,chancefailwear[.]xyz,ddga,2022-04-19
domain,chanceoxygensteam[.]top,ddga,2022-04-08
domain,chancepicknumber[.]club,ddga,2022-04-05
domain,chanceprocessbase[.]top,ddga,2022-04-08
domain,chancewritehold[.]top,ddga,2022-04-06
domain,changediesize[.]top,ddga,2022-04-08
domain,changekeepknew[.]top,ddga,2022-04-08
domain,changepeoplemeat[.]top,ddga,2022-04-08
domain,charactermomentrest[.]xyz,ddga,2022-05-17
domain,chargedeadsay[.]top,ddga,2022-04-08
domain,chargedeathboth[.]top,ddga,2022-04-08
domain,chargemainpage[.]top,ddga,2022-04-08
domain,chargeprotectsafe[.]top,ddga,2022-04-08
domain,chargereplyless[.]xyz,ddga,2022-05-20
domain,chargesectionoff[.]xyz,ddga,2022-04-08
domain,chargewinfish[.]xyz,ddga,2022-04-19
domain,checkfoodglad[.]live,ddga,2022-04-08
domain,checksimilarbrown[.]top,ddga,2022-04-08
domain,checkspeakcolour[.]top,ddga,2022-04-08
domain,chiefthanpound[.]top,ddga,2022-04-08
domain,chieftoldsand[.]xyz,ddga,2022-06-05
domain,chiefwarmperiod[.]top,ddga,2022-04-08
domain,childremembersilent[.]top,ddga,2022-04-08
domain,childrendayboard[.]xyz,ddga,2022-05-17
domain,childrenlookport[.]xyz,ddga,2022-06-05
domain,childrenmusicwould[.]xyz,ddga,2022-06-05
domain,childrenwhenfull[.]top,ddga,2022-04-08
domain,childservecase[.]club,ddga,2022-04-08
domain,childspeechhour[.]top,ddga,2022-04-08
domain,choosecapitallife[.]club,ddga,2022-04-05
domain,chooseloudprepare[.]top,ddga,2022-04-06
domain,chordagoplain[.]top,ddga,2022-04-08
domain,chordthanbeauty[.]top,ddga,2022-04-08
domain,chordwritefight[.]live,ddga,2022-04-08
domain,circledrinkoff[.]top,ddga,2022-04-08
domain,circlefamousspend[.]top,ddga,2022-04-06
domain,circlenumbertook[.]top,ddga,2022-04-08
domain,cityexceptgray[.]live,ddga,2022-04-08
domain,citytestfun[.]top,ddga,2022-04-08
domain,claimcenturyteam[.]xyz,ddga,2022-06-05
domain,claimchangeroom[.]top,ddga,2022-04-06
domain,claimcrowdallow[.]top,ddga,2022-04-08
domain,claimhaddie[.]top,ddga,2022-04-08
domain,claimkeepprobable[.]xyz,ddga,2022-05-10
domain,claimoceanfor[.]top,ddga,2022-04-08
domain,claimranlot[.]xyz,ddga,2022-05-01
domain,claimreadflower[.]top,ddga,2022-04-08
domain,claimthrowman[.]top,ddga,2022-04-06
domain,claimvaluemap[.]top,ddga,2022-04-08
domain,classclockengine[.]top,ddga,2022-04-08
domain,classtemperaturefelt[.]top,ddga,2022-04-08
domain,cleancauseeast[.]top,ddga,2022-04-08
domain,cleanliftvillage[.]top,ddga,2022-04-08
domain,clearballspecial[.]top,ddga,2022-04-08
domain,clearfootpower[.]top,ddga,2022-04-08
domain,clearrubwritten[.]top,ddga,2022-04-08
domain,clearthinggot[.]xyz,ddga,2022-06-05
domain,climbalsoobserve[.]top,ddga,2022-04-08
domain,climbconnectrow[.]top,ddga,2022-04-06
domain,climbfreshmountain[.]xyz,ddga,2022-06-05
domain,climbjoy-land[.]top,ddga,2022-04-08
domain,climbkeepcondition[.]xyz,ddga,2022-06-05
domain,climbthoseprint[.]top,ddga,2022-04-08
domain,clockareraise[.]top,ddga,2022-04-06
domain,clockringplanet[.]top,ddga,2022-04-08
domain,clocktoprange[.]top,ddga,2022-04-08
domain,closefeeltown[.]top,ddga,2022-04-08
domain,closerangenatural[.]top,ddga,2022-04-08
domain,closeshinepoor[.]top,ddga,2022-04-06
domain,closestreetlake[.]top,ddga,2022-04-08
domain,closethankspossible[.]top,ddga,2022-04-08
domain,closethatcreate[.]top,ddga,2022-04-08
domain,clothesformfall[.]top,ddga,2022-04-08
domain,clothesseparatesimilar[.]xyz,ddga,2022-06-05
