type,indicator,classification,detected_date
domain,free-ukraine-foundation[.]org,parked,2022-04-11
domain,free-ukraine-sos[.]de,suspicious,2022-05-05
domain,free-ukraine[.]org,phishing,2022-03-15
domain,freebsdo[.]ru,malware,2022-03-12
domain,freedom-for-ukraine[.]com,unavailable,2022-03-08
domain,freedom4ukraine[.]com,parked,2022-03-08
domain,freedomforukraine[.]org,parked,2022-03-08
domain,freedomsquareukraine[.]com,suspicious,2022-04-23
domain,freeshopukrainezug[.]ch,suspicious,2022-04-13
domain,freetheukraine[.]com,parked,2022-03-08
domain,freeukraine-tshirt[.]com,suspicious,2022-03-22
domain,freeukraine[.]art,parked,2022-03-08
domain,freeukraine[.]live,parked,2022-03-08
domain,freeukraine[.]net,unavailable,2022-03-08
domain,freeukraine[.]news,parked,2022-03-08
domain,freeukraine[.]shop,parked,2022-03-08
domain,freeukraine[.]store,parked,2022-03-08
domain,freeukraine[.]today,parked,2022-03-08
domain,freeukraine[.]tv,suspicious,2022-03-24
domain,freeukraine[.]world,parked,2022-03-08
domain,freeukraine[.]xyz,parked,2022-03-08
domain,freeukrainecoalition[.]com,parked,2022-03-08
domain,frida-ukraine[.]com,parked,2022-06-24
domain,friendsforukraine[.]com,parked,2022-04-01
domain,friendsofukraine[.]com,suspicious,2022-03-28
domain,from-ukraine[.]com,parked,2022-03-25
domain,fromukraine[.]org[.]ua,suspicious,2022-04-23
domain,frontlineukrainemedicalaid[.]co[.]uk,suspicious,2022-04-23
domain,ftp[.]prayforukraine[.]online,phishing,2022-05-04
domain,fuforukraine[.]com,phishing,2022-04-07
domain,fund-ukraine[.]com,phishing,2022-03-08
domain,fundationsaveukraine[.]org,phishing,2022-04-02
domain,fundeuropeforukraine[.]com,phishing,2022-04-01
domain,fundingukraine[.]eu,suspicious,2022-04-06
domain,funds4ukraine[.]com,suspicious,2022-03-19
domain,fundukraine[.]com,phishing,2022-03-08
domain,fundukraine[.]global,propaganda,2022-03-08
domain,fundukraine[.]media,unavailable,2022-04-06
domain,fundukraine[.]org,phishing,2022-03-08
domain,gabbaukraine[.]xyz,unavailable,2022-03-08
domain,gamers4ukraine[.]com,suspicious,2022-04-06
domain,gameukraine[.]online,unavailable,2022-03-08
domain,gctiukraine[.]org,phishing,2022-03-08
domain,gcukraine[.]com,other,2022-04-07
domain,genosysukraine[.]pro,parked,2022-03-08
domain,germany-for-ukraine[.]com,parked,2022-04-01
domain,germanyforukraine[.]de,parked,2022-03-22
domain,ggobble[.]com,malware,2022-03-17
domain,gigsukraine[.]com,parked,2022-03-08
domain,giletukraine[.]org,suspicious,2022-08-17
domain,give2ukraine[.]com,parked,2022-03-08
domain,give4ukraine[.]com,parked,2022-03-08
domain,giveaidint[.]org,phishing,2022-03-24
domain,givetoukr[.]com,phishing,2022-03-18
domain,giveukraineaid[.]org,phishing,2022-03-24
domain,gk-muenchen-ukraine[.]de,phishing,2022-03-09
domain,globallogicukraine[.]com,suspicious,2022-03-10
domain,globaltradingexperts[.]com,suspicious,2022-04-23
domain,globalukraine[.]net,unavailable,2022-03-08
domain,globe4ukraine[.]com,suspicious,2022-06-18
domain,glory-to-ukraine[.]org,phishing,2022-04-02
domain,glory2ukraine[.]in[.]ua,suspicious,2022-05-04
domain,gloryofukraine[.]com,parked,2022-03-08
domain,glorytoukraine-store[.]com,suspicious,2022-05-09
domain,glorytoukraine[.]com,parked,2022-03-10
domain,glorytoukraine[.]country,suspicious,2022-03-09
domain,glorytoukraine[.]international,suspicious,2022-03-10
domain,gloryukraine[.]com,phishing,2022-03-08
domain,goderniiia[.]cam,suspicious,2022-04-04
domain,godsafeukraine[.]com,phishing,2022-04-02
domain,gofundmeukraine[.]org,phishing,2022-04-02
domain,gofundukraine[.]org,phishing,2022-03-08
domain,goldcup-ukraine[.]space,suspicious,2022-07-10
domain,goldenformula[.]co,phishing,2022-03-16
